nodeID,X_centroid,Y_centroid
1483,741734.28803010168,3389967.45415512752
1484,741736.64752717200,3389969.59148422908
1485,741740.31960562256,3389971.25813055085
1486,741741.34568797925,3389974.19957749080
1487,741671.51290396240,3389961.29349025153
1488,741666.21088166418,3389933.49244451569
1489,741668.48686229566,3389948.46878322028
1490,741680.55526236084,3389957.41053533601
1491,741663.69468700269,3389959.03376531648
1492,741666.55444855872,3389947.17469549226
1493,741664.97618114331,3389949.39059718512
1494,741668.46094269934,3389940.13007879304
1495,741659.97046418372,3389960.11736313533
1496,741651.56875113037,3389964.93181626033
1497,741659.42883820715,3389954.35214503668
1498,741658.57969676831,3389963.75495672273
1499,741658.51727814856,3389956.91627264069
1500,741650.56873078528,3389960.82366196346
1501,741656.78798941162,3389955.96025864314
1502,741643.99536652747,3389961.42687241267
1503,741415.00983185950,3390032.67194891023
1504,741443.62565624097,3390081.42345444392
1505,741416.71910106519,3389976.26110092830
1506,741452.49711620191,3390007.66362778377
1507,741472.71098338941,3390079.74061346101
1508,741441.31472281006,3389960.88626368903
1509,741413.51495881262,3390031.13750473689
1510,741404.24369823316,3390016.00485499762
1511,741425.60437531653,3390027.48957586335
1512,741391.06032827881,3390029.30044825934
1513,741421.47911083081,3390026.56336736726
1514,741387.17480988684,3390017.54011297273
1515,741450.43457551184,3390001.78093735408
1516,741420.44261180738,3390024.12210353278
1517,741411.42228710034,3389948.29349025153
1518,741430.70372020581,3390024.35186020564
1519,741480.68543000403,3390084.50518051814
1520,741463.59597281006,3390067.61268377351
1521,741448.48218293372,3389942.03657293366
1522,741494.97957876709,3389982.68435939215
1523,741421.81354279700,3389953.02878077887
1524,741437.79917919019,3389941.38020086335
1525,741458.52903758863,3389991.45627101324
1526,741481.19214387122,3389983.95952622127
1527,741455.27374787512,3389980.79381577205
1528,741422.02201854566,3389943.86152410554
1529,741441.49689240637,3389971.73009506892
1530,741376.92975373450,3389987.46038071346
1531,741434.82475292066,3389958.15601873444
1532,741436.66815705481,3389991.96709458064
1533,741438.30935171631,3389958.65101385163
1534,741415.16661083081,3389996.57148504304
1535,741432.14223745849,3389960.76413234137
1536,741399.46301789465,3389956.11339585017
1537,741428.86599234131,3389960.69074773835
1538,741427.94952912512,3389942.41002670955
1539,741441.58040884521,3389958.89114650153
1540,741432.39244090894,3389949.34671290778
1541,741449.38820913818,3389961.31745672273
1542,741455.69623322668,3389942.19788885163
1543,741363.13161734131,3390008.91354640387
1544,741369.15338654700,3389973.77855698299
1545,741397.70738231519,3389976.41903956793
1546,741411.44210318115,3390016.41619126033
1547,741412.82751984778,3390022.78413152741
1548,741378.60099803784,3390039.52729558991
1549,741410.23840851965,3390050.40854152106
1550,741373.57418325928,3390068.93134832429
1551,741388.63277700928,3390049.75780502986
1552,741406.14933788159,3390067.15978256892
1553,741401.93026236084,3390070.48375717830
1554,741409.49320995191,3390074.07195297908
1555,741413.27490754309,3390060.98255682038
1556,741418.83250438550,3390066.44349432038
1557,741378.71177684644,3389585.60478989314
1558,741043.32088736084,3389473.53940089606
1561,741285.89793407300,3389243.49989080476
1562,741299.93016063550,3389241.22930161189
1563,741198.00098176184,3389266.13030258846
1564,741126.03009553137,3389437.36813624762
1565,741157.28519196692,3389231.61667140387
1566,741132.61181143310,3389221.05921697663
1567,741076.16090404370,3389166.59998846101
1569,740905.19100454834,3389173.36687485408
1570,740906.09771739820,3389504.82455714606
1572,740906.12832652905,3389190.14727036189
1574,740924.70785025146,3389179.63986476324
1576,740919.71245331946,3389198.03874985408
1577,740893.12229930738,3389185.85454575252
1578,740896.48167939368,3389201.43840805721
1579,740966.84578970459,3389199.84282700252
1580,740983.94699616614,3389481.46737941168
1581,740896.72636933508,3389209.86549139069
1582,741003.48868317786,3389212.16855128668
1583,740905.32045502844,3389226.31658188533
1584,740976.85091665771,3389250.84522771882
1585,740906.66418468335,3389234.18458318757
1586,740981.89799510816,3389259.79615545319
1587,740920.04489147046,3389261.08200343512
1588,740994.98712678137,3389280.10015122127
1589,740929.18074555579,3389272.70911932038
1590,741041.22499095777,3389253.70195786189
1591,740932.99328624585,3389287.71933253668
1592,740963.55190542724,3389337.09701808356
1593,740941.51454173902,3389297.49838527106
1594,741004.21147167066,3389296.89946762752
1595,740957.92656973389,3389334.30315415096
1596,741009.25855012122,3389305.76718409918
1597,740977.00557974365,3389360.74407211971
1598,741021.07156892004,3389324.37485011481
1599,740961.61935944739,3389345.30852524471
1600,740965.36414094153,3389363.31886053132
1601,740988.84987906006,3389377.93519353913
1602,741004.13677481201,3389418.21587387752
1603,740974.88033560303,3389367.78378566168
1604,741083.80018627027,3389293.75953435944
1605,740976.91683462646,3389374.66647609137
1606,741057.70897940185,3389356.87875636481
1607,740983.66206371167,3389375.65129868221
1608,741073.07941193762,3389383.15365870856
1609,741098.12059032300,3389532.54827133846
1610,741084.85959382239,3389510.48918930721
1611,741041.22101350012,3389527.44011704158
1612,741020.73654694739,3389438.34815740632
1613,741177.71160391357,3389372.40349594783
1614,741027.75716665771,3389485.53187322663
1615,741315.04718537512,3389502.54989894293
1616,741058.43074046948,3389510.23162094783
1617,741067.58197541418,3389540.28675603913
1618,741078.03012604895,3389571.70460271882
1619,741321.79169221106,3389552.64556137752
1620,741214.30843618896,3389689.73560857819
1621,741094.98477692786,3389545.81918605231
1622,741129.86192333081,3389558.68942531012
1623,741282.94997671631,3389589.54745753668
1624,741375.91488150146,3389573.95203924226
1625,741184.20887767652,3389590.25562810944
1626,741340.59973664465,3389590.17107407283
1627,741195.13499461988,3389707.23322820710
1628,741327.48875438550,3389638.98884344148
1630,741559.33665477613,3390444.38924423885
1631,741391.16844188550,3390473.30580409430
1633,741603.11070262769,3390430.36214462947
1634,741530.57499706128,3390392.38152837800
1635,741536.47097281006,3390411.69165309332
1636,741519.81453970459,3390346.19783798885
1637,741581.19810497144,3390404.68963893317
1638,741486.46665965894,3390470.35505437898
1639,741536.83478303137,3390464.47975428961
1640,741558.04445913818,3390473.29334274959
1641,741535.01705435303,3390457.51847092342
1642,741511.61932892981,3390478.75658941315
1643,741530.81883251050,3390459.42563645076
1644,741519.77238475659,3390376.96447006892
1645,741441.76573192456,3390466.85197719000
1646,741185.41662100342,3390356.30209620856
1647,741152.24940502027,3390237.90900945710
1648,741275.14449575928,3390142.77074448299
1649,741121.05618806067,3390127.98200750398
1650,741185.69638581458,3390099.66157293366
1651,741196.59279898193,3390110.41138982819
1652,741118.94165558997,3390114.84427150153
1653,741135.50017813232,3390107.20979070710
1654,741156.04364533606,3390077.98601547908
1655,741161.70011913159,3390088.53508774471
1656,741131.68228669348,3390102.03824122809
1657,741156.80404165771,3390082.83912420319
1658,741140.93830882886,3390088.90445216559
1659,741117.49905915442,3390101.38736232184
1660,741029.78473420325,3390107.51308457088
1661,741109.82142650464,3390102.79989894293
1662,741119.18141185620,3390104.42666896246
1663,741128.75523387769,3390086.71414454840
1664,741131.12501537183,3390097.77338933991
1665,741135.42199209717,3390110.71003484773
1666,741167.58551545325,3390118.10041570710
1667,741116.49875397864,3390116.70732895564
1668,741121.75417593506,3390126.41332260799
1669,741119.68641673902,3390120.86412827205
1670,741121.11352041748,3390125.48180405330
1671,741117.52482616284,3390119.81519842194
1672,741121.36356110754,3390124.23668686580
1673,741118.56131501379,3390122.25623846101
1674,741135.96361807373,3390116.05846420955
1675,741156.78279125073,3390112.52233139705
1676,741141.21906037512,3390124.84801499080
1677,741122.35835277417,3390128.51148748444
1678,741142.11497508863,3390123.70079819392
1679,741121.68121857825,3390129.24687973689
1680,741115.19630443433,3390136.10568507574
1681,741119.65500397864,3390131.86984523199
1682,741121.20720938232,3390130.73723618221
1683,741110.64914460364,3390134.41977198981
1684,741119.06124380615,3390129.18818426179
1685,741118.13406892004,3390131.58566554449
1686,741115.71202098706,3390132.53199529694
1687,741116.59749868896,3390132.05152654694
1688,741116.00895702222,3390128.86976385163
1689,741103.96111563232,3390140.19011704158
1690,741107.23779816809,3390111.24679835699
1691,741113.76919058349,3390131.73794825934
1692,741110.26373810950,3390132.32651027106
1693,741113.13374339917,3390130.72319809627
1694,741110.30022696045,3390130.15961980866
1695,741115.45169587317,3390124.43802150153
1696,741113.67044587317,3390116.39373032283
1697,741110.94610098389,3390130.84097560309
1698,741104.28947460034,3390125.18924220465
1699,741111.56590282300,3390132.68920151424
1700,741086.27215078857,3390159.80564641999
1701,741113.49309805420,3390133.98322820710
1702,741104.85701000073,3390139.37624375056
1703,741111.43560293701,3390138.27270778082
1704,741106.35709138098,3390140.82715114020
1705,741119.42059846106,3390132.61502345465
1706,741086.85504670325,3390192.58719142340
1707,741105.64867666748,3390143.22943385504
1708,741181.90397655347,3390132.26209783601
1709,741627.94332388428,3390239.30919663142
1710,741627.62018342200,3390253.47691106843
1711,741620.59363312903,3390255.32036606502
1712,741642.26182567456,3390252.97144842194
1713,741635.38135285559,3390238.89216375398
1714,741654.08647167066,3390192.20178492926
1715,741641.84021516028,3390233.20049301814
1716,741625.24605825928,3390182.71706406306
1717,741629.50088003662,3390228.50461085699
1718,741625.06303417066,3390231.40690374421
1719,741625.79736848059,3390237.51006333064
1720,741612.65566519287,3390249.13887802791
1721,741618.47400422278,3390233.42677068757
1722,741626.64115917066,3390238.94639349030
1723,741404.47133902099,3390122.65392319392
1724,741424.71704621497,3390154.29226954840
1725,741402.90306102613,3390152.88637558650
1726,741347.68591828528,3390141.81043767976
1727,741395.23598745849,3390144.29306300543
1728,741401.92967235425,3390109.08920558356
1729,741391.17328400793,3390140.28322617244
1730,741372.77631135168,3390133.20041163824
1731,741396.43943797925,3390129.97843694733
1732,741387.48556021240,3390139.03323634528
1733,741384.08956411865,3390135.03811915778
1734,741358.81704214599,3390132.13742335699
1735,741375.97976187256,3390126.85167710017
1736,741380.16219595459,3390135.11680364655
1737,741377.85988882568,3390140.23493719148
1738,741328.89280711988,3390151.72891505621
1739,741367.38523876050,3390139.33342758846
1740,741384.90713003662,3390147.14675156306
1741,741355.00405386474,3390146.39359808015
1742,741390.90745555738,3390151.95066595124
1743,741381.37575796631,3390139.47981023835
1744,741385.88643911865,3390142.58261378668
1745,741616.90481070068,3389971.15888738679
1746,741476.65397655347,3390079.32848374080
1747,741533.59143586340,3389994.55577866267
1748,741529.39321402099,3389996.46290350007
1749,741532.62789419678,3389988.94762436580
1750,741528.64858511474,3389981.10417954158
1751,741523.16888947668,3389991.57075262116
1752,741521.82515982178,3389983.86921453523
1753,741526.76817333081,3389986.89859279059
1754,741524.75236522534,3389989.27149725007
1755,741521.70542919019,3389979.36406723689
1756,741525.07538361731,3389984.60922511481
1757,741536.49272167066,3389991.95262924861
1758,741526.44008902099,3389982.22185532283
1759,741531.16431183997,3389985.91313950252
1760,741527.18498241284,3389978.31979640387
1762,741531.68001822021,3389982.50609604549
1763,741535.36849478271,3389934.22763331793
1764,741540.23271190503,3389981.03020493221
1765,741526.66421011474,3389972.13799301814
1766,741542.87382518628,3389960.82758855866
1767,741545.45223501709,3389952.38070948981
1768,741536.00334178784,3389974.84876775788
1769,741567.87085480872,3389925.78474187898
1770,741538.40961213293,3389984.82471990632
1771,741548.26463329175,3389973.53903468512
1772,741540.23808299878,3389970.77458969783
1773,741525.86222850659,3389959.94597641658
1774,741531.40432241943,3389956.65131902741
1775,741539.12874868896,3389962.41118637752
1776,741531.51379914465,3389951.06745672273
1777,741539.41038524488,3389938.65412664460
1778,741547.44183869543,3389961.59707911871
1779,741554.17649852613,3389973.17121648835
1780,741536.80007437256,3389988.20726792049
1781,741554.75997427490,3389966.59709946346
1782,741551.97349559644,3389954.36113754939
1783,741549.85881053784,3389950.89519516658
1784,741550.39001984778,3389956.99380763434
1785,741532.15464794019,3389940.74279038142
1786,741551.85929881909,3389928.51079575252
1787,741548.25985220459,3389943.77196518611
1788,741542.99890656653,3389955.07716131257
1789,741541.81663524488,3389948.38044500398
1790,741526.18540965894,3389944.52780421637
1791,741543.04077668372,3389942.40437078523
1792,741528.77427684644,3389935.99755112361
1793,741552.13003042724,3389936.35456609773
1794,741549.63529979566,3389921.29003159236
1795,741537.07184357825,3389926.26146713924
1796,741545.23912059644,3389922.85894028377
1797,741547.51003531006,3389928.07962306403
1798,741546.38507600012,3389920.29993963288
1799,741548.89559439209,3389924.94213120174
1800,741552.90635692456,3389921.36341619538
1801,741550.88013215247,3389923.98611720465
1802,741554.15118928137,3389924.05950180721
1803,741563.45386262122,3389927.85360988043
1804,741556.51591503003,3389925.44668849371
1805,741559.58368439856,3389935.35434230231
1806,741565.07381704834,3389923.72085841559
1807,741570.04287222412,3389926.75039943121
1808,741557.64040640381,3389964.91061671637
1809,741563.93813589599,3389936.36895004939
1810,741556.02580272534,3389958.62098455476
1811,741583.42924510816,3389923.63182846736
1812,741589.10671499756,3389923.92585516023
1813,741577.24648550537,3389926.82834132574
1814,741606.87880972412,3389920.82215642976
1815,741585.61702993896,3389914.00872055721
1816,741602.16500357178,3389916.63091294002
1817,741612.52500926831,3389922.28272771882
1818,741562.13574738684,3389948.75225083064
1819,741591.23195913818,3389917.05288966559
1820,741594.74261994543,3389916.63119777106
1821,741597.44584667066,3389922.61184962653
1822,741607.48313915113,3389913.08151515387
1823,741607.87362173584,3389924.84669256257
1824,741600.21684276441,3389925.17552963924
1825,741581.98069774488,3389960.12010971736
1826,741613.08230093506,3389926.13079086971
1827,741535.06547557691,3389996.92355616949
1828,741590.74087027099,3390017.84941879939
1829,740973.69683340576,3390164.12478907965
1830,740979.04650381592,3390139.56390651129
1831,740980.34966543701,3390071.47096014069
1832,741028.08095816162,3390144.32935857819
1833,741052.89577749756,3390099.52536281012
1834,741070.78168244543,3390149.20324977301
1835,741057.08808910230,3390146.06212631892
1836,741113.86850495520,3390107.80968491267
1837,741093.09076447668,3390128.19021876715
1838,741100.67444367590,3390140.28346014069
1839,741059.43801382568,3390090.24976873444
1840,741114.98317984131,3390106.66726954840
1841,741084.77247630933,3390129.17146062898
1842,741104.01913972083,3390089.41242742585
1843,741092.62197378662,3390129.34722153377
1844,741110.67084260168,3390075.13642644929
1845,741101.33634960034,3390111.36500310944
1846,741111.97808340576,3390084.75463120174
1847,741109.52447012451,3390106.71200831793
1848,741115.04573070386,3390103.50033839606
1849,741111.52478547278,3390095.00031805085
1850,741117.25958771887,3390092.54377508210
1851,741071.60617585364,3390044.49563868903
1852,741127.87030549231,3390048.50577052496
1853,741071.88241079834,3390032.07830063533
1854,741120.92757681396,3390017.16600815486
1855,741115.05713410559,3390035.29540268611
1856,741036.47405508545,3390013.44288396882
1857,741121.36483267334,3390036.43702459382
1858,741116.47409577551,3390020.98528305721
1859,741139.57021597412,3389965.55343898199
1860,741143.35190339270,3389952.71404282283
1861,741088.85930899170,3389907.80384588288
1862,741135.36357128003,3389830.13292710017
1863,741144.90439362708,3389931.82034572028
1864,741049.65927643958,3389872.82453680085
1865,741061.45229605224,3389833.73255682038
1866,741088.62111929443,3389810.66018947028
1867,741103.51221223059,3389847.68079900788
1868,741038.22152212646,3389837.13201157283
1869,741076.15701813879,3389791.78734604549
1870,741053.24896760168,3389810.03563706111
1872,741029.31512971106,3389805.83167791413
1873,741090.00681061926,3389797.85045639705
1874,741074.56326813879,3389784.91446193121
1875,741089.39786286536,3389766.31892156648
1876,741095.59596263745,3389782.46666733455
1877,741089.17896027747,3389776.31987778377
1878,741081.95956940833,3389786.49736801814
1879,741027.52866120520,3389797.87059799861
1880,741068.64111848059,3389776.44388087653
1881,741019.88768016675,3389787.86085271882
1882,741055.05698151770,3389768.71906805085
1883,741058.42170726636,3389774.46420558356
1884,741029.00833649817,3389770.88837957429
1885,741049.59307364014,3389768.84701808356
1886,741020.26829540113,3389761.02086655330
1887,741051.35375479248,3389758.29721339606
1888,741028.40965282300,3389748.27906560944
1889,741052.26008617261,3389756.81670395564
1890,741033.13922639075,3389742.21449041413
1891,741040.37409984448,3389741.20897690486
1892,741027.69643667724,3389722.24803940486
1893,741034.75904857495,3389747.67062648199
1894,741016.49746206787,3389743.84355942439
1895,741007.29862987378,3389764.64969142340
1896,741006.69459544995,3389752.46265935944
1897,740993.99801138428,3389959.96257797908
1898,741007.21223461011,3389974.43295558356
1899,740962.90581778076,3390070.08051824616
1900,740977.31808991614,3390080.07476059627
1901,741557.80233267334,3390288.76612615632
1902,741741.06930044678,3390356.16310389899
1903,741717.76973989990,3390430.51704677008
1904,741664.86328644934,3390189.02475245856
1905,741670.82149771240,3390226.42941554449
1906,741640.88696808997,3390236.84779119538
1907,741647.48641470459,3390234.41112534236
1908,741656.62244172278,3390235.95003525447
1909,741637.63676463941,3390235.77424383210
1910,741646.05408234778,3390230.62673203181
1911,741647.75730907300,3390232.16582504939
1912,741632.81871044019,3390236.58326482819
1913,741644.05912792066,3390231.83276637457
1914,741632.22494009521,3390233.73522202205
1915,741639.27757274488,3390230.89157374762
1916,741643.57007355872,3390193.46698268317
1917,741620.10453807691,3390218.78852605866
1918,741624.69369009521,3390198.37986516999
1919,741622.10455842200,3390227.00472275447
1920,741620.78154003003,3390227.30860662507
1921,741621.58897411206,3390220.98967758846
1922,741616.41665152099,3390227.62749497127
1923,741620.26595572021,3390221.29356145905
1924,741613.26546743896,3390222.30377467535
1925,741617.46893830481,3390219.47985092830
1926,741611.78101105872,3390220.68608872127
1927,741469.59601350012,3390092.09455633210
1928,741457.48053498450,3390096.49250555085
1929,741474.46096304443,3390089.36874659918
1930,741439.75057486084,3390069.16305812262
1931,741505.30731721106,3390057.95834620856
1932,741480.73206086340,3390101.84964259528
1933,741472.80465200928,3390085.32935857819
1934,741498.23907990637,3390060.88532781648
1935,741472.62746695068,3390093.16315984773
1936,741503.64565542724,3390063.42436997127
1937,741477.89866649488,3390091.86370102596
1938,741486.39419058349,3390083.29890203523
1939,741483.53461213293,3390083.98536443757
1940,741490.52494823316,3390064.21422592830
1941,741483.02411408606,3390087.14248927496
1942,741496.03027863684,3390081.84738429449
1943,741489.18081167724,3390085.27922836971
1944,741495.92603058997,3390086.68108383846
1945,741491.35280874756,3390085.91155258846
1946,741502.23867300537,3390107.50094874762
1947,741496.46244823316,3390092.27959458064
1948,741494.95715851965,3390090.91177638434
1949,741494.15493277099,3390097.48107163142
1950,741499.49898794678,3390102.52033758210
1951,741498.53038036206,3390087.32315333746
1952,741552.53892528394,3390114.29829168366
1953,741492.12872834387,3390100.02058172273
1954,741507.70315054443,3390067.76755031012
1955,741499.48883576575,3390083.34242010163
1956,741493.14461782959,3390084.11730210017
1957,741494.06689973059,3390061.87576564215
1958,741540.52767447021,3390113.94573227596
1959,741502.71820588293,3390085.24917872809
1960,741499.65013133863,3390095.51993068121
1961,741506.94261180738,3390072.75322739314
1962,741504.01528433349,3390076.35649887752
1963,741523.17918407300,3390001.07636785554
1964,741501.57688915113,3390126.66400416754
1965,741505.72414663818,3390049.04591131257
1966,741506.23521434644,3390007.20018784236
1967,741518.44871532300,3390066.25715398835
1968,741468.24300650146,3390006.51543442439
1969,741495.82729605224,3390071.17023992585
1970,741444.16785187903,3390047.24985011481
1971,741503.49493928137,3390041.24163071346
1972,741490.95190949622,3390074.64621241949
1973,741482.24384064856,3390015.16737127351
1974,741485.02960725012,3390076.01421372127
1975,741458.86682648840,3390044.57732407283
1976,741474.78426626709,3390064.94536606502
1977,741483.07143667724,3390056.20924139069
1978,741478.13857534912,3390071.52397934627
1979,741467.15340689209,3390074.44636297273
1980,741467.24707551184,3390080.03510808991
1981,741467.78377798584,3390065.53891261481
1982,741448.36552440503,3390084.19782781648
1983,741449.75659699622,3390060.88270330476
1984,741466.80983999756,3390060.09744532965
1985,741432.54218049231,3390039.40166489314
1986,741479.09717316809,3390057.95464340877
1987,741406.63363150146,3390075.00853745174
1988,741415.74359650793,3390077.88075017976
1989,741415.67061880615,3390081.04755926179
1990,741418.54061392334,3390079.94451157283
1991,741411.87876903394,3390074.87588771246
1992,741415.39451610425,3390083.45950587653
1993,741443.79201773193,3390102.93964910554
1994,741438.37486278394,3390110.40605942439
1995,741479.55103058997,3390008.77003240632
1996,741462.20111603918,3389993.70625066804
1997,741476.66553254309,3390001.20104233455
1998,741474.13938915113,3389996.89210271882
1999,741466.35244253662,3389993.46573146246
2000,741493.34438589599,3389958.55040756892
2003,741181.32034821692,3390510.21399704646
2004,741365.44739289465,3390510.25074021053
2007,741176.46189891675,3390424.64049545955
2008,741391.78375764075,3390425.87603521394
2009,741364.97186799231,3390257.59665187262
2010,741518.38668325928,3390390.27414719295
2011,741544.41083283606,3389930.17799139069
2012,741541.25952668372,3389934.27631902741
2013,741538.62852489331,3389974.65746323299
2014,741538.33677684644,3389978.06940984773
2015,741537.96676138428,3389994.32040675543
2016,741534.75313833740,3389982.15803289460
2017,741547.35815949622,3389984.77536281012
2018,741587.32459016028,3389975.33188136481
2019,741542.39939891675,3389991.25137599371
2020,741550.87923697021,3389983.43678045319
2021,741553.80646271887,3389988.92233546637
2022,741557.73393260816,3389979.92152166413
2023,741547.45197053137,3389981.02509832429
2024,741545.48324087646,3389970.55848455476
2025,741551.28564973059,3389975.52448797273
2026,741544.43095409253,3389979.03964503668
2027,741559.16626496497,3389983.70598618221
2028,741549.08773306396,3389965.96982081793
2029,741571.77692170325,3389957.38982407283
2030,741571.21936555090,3389972.80280828523
2031,741559.59871939209,3389975.04371404694
2032,741575.91231802490,3389977.66086085699
2033,741563.19279491284,3389970.45486720465
2034,741606.80499787512,3389983.02298243903
2035,741566.02096060303,3389980.19072739314
2036,741634.72876496497,3389984.64936590241
2037,741582.34554556396,3389943.53545395564
2038,741598.75771597412,3389971.75273911189
2039,741581.81376659253,3389977.45964829158
2040,741601.83099885168,3389961.06542221736
2041,741587.28290314856,3389976.91533676814
2042,741597.18988557043,3389973.46866114996
2043,741592.79372671631,3389974.78756984137
2044,741620.61847443762,3389980.91446193121
2045,741595.15887971106,3389946.74100001715
2046,741603.97162385168,3389972.87023178767
2047,741606.68553172925,3389958.92280340241
2048,741620.87923697021,3389959.57443507574
2049,741605.53945425537,3389971.15430975007
2050,741615.76438915113,3389953.37295802496
2051,741611.06071483472,3389968.60967270564
2052,741624.65053823974,3389945.73483546637
2053,741607.75836701575,3389969.70311752986
2054,741609.63865672925,3389973.58090480231
2055,741626.14492300537,3389977.70315822028
2056,741635.38519807043,3389975.07510646246
2057,741627.93154409912,3389975.90878566168
2058,741634.76032014075,3389964.22157049226
2059,741618.69143179443,3389969.36451482819
2060,741651.11070262769,3389944.57683579158
2061,741630.53601594153,3389967.71213038824
2062,741620.73851024488,3389965.99156967830
2064,741621.47298697021,3389962.58942937898
2065,741628.75999461988,3389958.66731023835
2066,741623.30143749097,3389947.87238836335
2067,741628.83818065503,3389954.66688299226
2068,741627.55703238037,3389942.63156398199
2069,741630.18728140381,3389952.52933009528
2070,741614.71257030347,3389930.92034165096
2071,741633.09377554443,3389949.42605861090
2072,741637.30792756262,3389926.84095525788
2073,741610.90495311597,3389935.17072820710
2075,741609.98787954834,3389957.82935857819
2076,741602.70652782300,3389930.81782293366
2077,741342.51373810950,3390138.60960149812
2078,741369.88546255615,3390135.22023789119
2079,741362.60366323974,3390138.55927801179
2080,741357.04085806396,3390133.34848292731
2081,741363.98924266675,3390134.92153183650
2082,741359.81211864331,3390117.40103419684
2083,741349.31659455481,3390117.49966700934
2084,741348.79073599365,3390102.56251287507
2085,741355.09802766028,3390132.30437485408
2086,741333.82046011474,3390136.49708318757
2087,741346.79537466553,3390132.20181544684
2088,741357.43148306396,3390135.35844183015
2089,741456.38129182043,3389754.85694646882
2090,741532.21407583740,3389792.32612371491
2092,741625.29346223059,3389791.41086085699
2093,741645.26363638428,3389787.60592921637
2094,741667.62561555090,3389715.73294337653
2095,741592.49443065503,3389783.00465154694
2096,741661.87012238684,3389709.18360662507
2097,741615.64707958081,3389783.27338933991
2098,741604.92757681396,3389784.03362290096
2099,741449.33012401441,3389660.47875229549
2100,741635.68068960693,3389717.68488836335
2101,741506.69120799878,3389810.76512924861
2102,741498.63338736084,3389809.50064357184
2103,741045.73349518958,3389765.34229803132
2104,741064.95380158606,3389746.26101954840
2105,741065.54740917066,3389758.28118149471
2106,741065.43795279053,3389763.44839747809
2107,741057.53115347412,3389765.27249415778
2108,741060.97927359131,3389767.35080226324
2109,741062.16156525793,3389773.04709132574
2110,741063.40652985754,3389766.48792791413
2111,741055.84907543042,3389742.97240463924
2112,741057.72428905347,3389736.92778794002
2113,741063.79222118238,3389748.81997950934
2114,741042.52512116614,3389752.43006658601
2115,741057.20857250073,3389740.75153875398
2116,741060.78670767334,3389756.34028387116
2117,741051.32783519605,3389749.70854965877
2118,741055.91654979566,3389759.23316717194
2119,741055.64579784253,3389751.97293361090
2120,741053.57802847412,3389746.67382065486
2121,741047.61911530676,3389759.38099432038
2122,741043.04590363684,3389758.52849594783
2123,741052.17148347083,3389760.73349269293
2124,741048.43684398511,3389761.81727361726
2125,741053.79665640381,3389756.35086329840
2126,741055.19770824292,3389762.13528712653
2127,741621.35976675537,3389868.36720037507
2128,741623.40765900793,3389807.12743393611
2129,741640.13230907300,3389839.77145656012
2130,741679.56248485425,3389815.55773178767
2131,741691.30269888428,3389827.66126775788
2132,741684.88509634521,3389860.86951971101
2133,741657.96682241943,3389842.92298650788
2134,741686.83822134521,3389871.41920232819
2135,741673.03514110425,3389873.19418605231
2136,741679.43667105224,3389870.25265773199
2137,741750.33234162512,3389864.58859523199
2138,741752.21246857825,3389877.72171290778
2139,741732.04999299231,3389851.92150131892
2140,741727.47109488037,3389880.25188461971
2141,741732.78432730224,3389857.77477280330
2142,741709.35545360425,3389869.75642156648
2143,741726.51324982825,3389845.62704738043
2144,741721.10667430738,3389843.00442775153
2145,741724.92466747144,3389839.00424464606
2146,741721.95579540113,3389834.60188055085
2149,741655.44108592847,3389810.59738429449
2150,741651.61810822668,3389796.58676417731
2153,741659.00938426831,3389788.08098618221
2154,741639.75804149488,3389789.15034246491
2155,741640.77366649488,3389792.92504135799
2156,741625.41825878003,3389805.08808660554
2157,741631.47607941809,3389798.13646713924
2158,741641.10173045972,3389798.01848618221
2159,741522.78326935950,3390360.10551214265
2160,741537.60575878003,3390458.74390935944
2161,741526.84033723059,3390393.38174200105
2162,741535.94975292066,3390434.85990667390
2163,741534.46080028394,3390384.79774236726
2164,741581.97555044678,3390311.40392319392
2165,741538.63182079175,3390462.01870997809
2166,741535.83606476965,3390372.48818222713
2167,741559.55133576575,3390366.51629908942
2168,741531.34595246497,3390387.31260442780
2169,741535.67971304443,3390379.32199366949
2170,741558.60356151441,3390350.65247869538
2171,741559.70768749097,3390359.68248764705
2172,741557.70778921631,3390341.79407008551
2173,741519.96554068115,3390349.20290390681
2174,741526.30971792724,3390349.09483099030
2175,741534.43514517334,3390356.86460638093
2176,741524.19519562903,3390335.95670843171
2177,741532.56529247144,3390352.57017278718
2178,741531.09157827881,3390330.60805527400
2179,741521.04919953528,3390330.21617905330
2180,741529.25806183997,3390334.31914536189
2181,741533.65403758863,3390343.08915472077
2182,741460.25838736084,3390343.11206324957
2183,741557.80162059644,3390337.62708807038
2184,741526.41931672278,3390334.08883937262
2185,741523.68496206787,3390320.26962550543
2186,741530.28453075269,3390308.16058619879
2187,741529.74813345459,3390302.72880315827
2188,741557.52568065503,3390330.36684433650
2189,741532.95636506262,3390325.56358099030
2190,741529.64362092200,3390326.74028794002
2191,741531.50840770581,3390321.69581365632
2192,741524.61269644287,3390278.93331162166
2193,741531.11778270581,3390319.68594630621
2194,741530.81574006262,3390313.67567205476
2195,741557.70288605872,3390322.36632553767
2196,741558.20846060303,3390299.78150701569
2197,741532.23285432043,3390289.61034409236
2198,741523.88328563550,3390291.25764226960
2199,741527.75838736084,3390303.93485784577
2200,741522.59170034912,3390281.38951889705
2201,741525.53959667066,3390295.38032293366
2202,741526.61764029053,3390306.16069809627
